published_date,notice_number,council,trade_name,suburb,address,postcode,date_alleged_offence,offence_code,offence_description,offence_circumstances,party_served_company,party_served_given_name,party_served_surname,penalty_amount,penalty_issued_by,penalty_date_served,updated_date,scrape_timestamp_utc,date_removed_from_website
2023-08-29,3181150226,BLUE MOUNTAINS,GASIINSAMUT THAI FUSION RESTAURANT,KATOOMBA,172 KATOOMBA STREET,2780,2023-05-16,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - single use towels - and handwash basin obstructed,GASIINSAMUT THAI FUSION RESTAURANT PTY LTD,,,880,Blue Mountains City Council,2023-05-21,2023-08-29,2024-06-26 23:16:48,2024-08-06
2023-08-29,3181150235,BLUE MOUNTAINS,GASIINSAMUT THAI FUSION RESTAURANT,KATOOMBA,172 KATOOMBA STREET,2780,2023-05-16,11339,Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control,GASIINSAMUT THAI FUSION RESTAURANT PTY LTD,,,880,Blue Mountains City Council,2023-05-21,2023-08-29,2024-06-26 23:16:48,2024-08-06
2023-08-29,3181150244,BLUE MOUNTAINS,GASIINSAMUT THAI FUSION RESTAURANT,KATOOMBA,172 KATOOMBA STREET,2780,2023-05-16,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,GASIINSAMUT THAI FUSION RESTAURANT PTY LTD,,,880,Blue Mountains City Council,2023-05-21,2023-08-29,2024-06-26 23:16:48,2024-08-06
2023-08-29,3181150253,BLUE MOUNTAINS,GASIINSAMUT THAI FUSION RESTAURANT,KATOOMBA,172 KATOOMBA STREET,2780,2023-05-16,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,GASIINSAMUT THAI FUSION RESTAURANT PTY LTD,,,880,Blue Mountains City Council,2023-05-21,2023-08-29,2024-06-26 23:16:48,2024-08-06
2023-08-29,7681576082,HORNSBY,SWEET COCONUT THAI,WESTLEIGH,SHOP 11-12 / 4-8 EUCALYPTUS DRIVE,2120,2023-03-15,11338,Fail to comply with Food Standards Code - Individual,Fail to store potentially hazardous food under temperature control - previous warnings given,,SOUKSAVANH,CHANTHAPANYA,440,Hornsby Shire Council,2023-05-25,2023-08-29,2024-06-26 23:16:48,2024-08-06
2023-08-29,3225724581,INNER WEST,CHINESE DUMPLING MASTER,NEWTOWN,91 ENMORE ROAD,2042,2023-03-23,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warning given,CHINESE DUMPLING MASTER PTY LTD,,,880,NSW Food Authority,2023-07-27,2024-03-05,2024-06-26 23:16:48,2024-08-06
2023-08-29,3225724572,INNER WEST,CHINESE DUMPLING MASTER,NEWTOWN,91 ENMORE ROAD,2042,2023-03-23,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,CHINESE DUMPLING MASTER PTY LTD,,,880,NSW Food Authority,2023-07-27,2024-03-05,2024-06-26 23:16:48,2024-08-06
2023-08-29,3248477073,INNER WEST,UNCANNY,NEWTOWN,349 KING STREET,2042,2023-05-22,23091,Not keep and produce for inspection copy of food safety supervisor certificate - Corporation,Fail to ensure copy of the food safety supervisor certificate is kept on the premises and produced for inspection on request by an authorised officer - previous warnings given,BARS AND BOARDS GROUP PTY LTD,,,660,Inner West Council,2023-05-30,2023-08-29,2024-06-26 23:16:48,2024-07-30
2023-08-29,3164401727,KU-RING-GAI,FARINA PIZZERIA,NORTH TURRAMURRA,"SHOP 4 & 5, 1 NORMURRA AVENUE",2074,2023-06-21,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,FARINA RISTORANTE PTY LTD,,,880,Ku-ring-gai Council,2023-06-22,2023-08-29,2024-06-26 23:16:48,2024-07-30
2023-08-29,3247649011,RANDWICK,JP MCCAFFEREYS TRADITIONAL FISH AND CHIPS,COOGEE,143-145 DOLPHIN STREET,2034,2023-03-20,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water - previous warnings given,FREEDOM ENTERPRISES AUSTRALIA PTY LTD,,,880,Randwick City Council,2023-05-21,2023-08-29,2024-06-26 23:16:48,2024-08-06
2023-08-29,3225724590,WAVERLEY,STAR ANISE ORGANIC WHOLEFOODS,BRONTE,77A HEWLETT STREET,2024,2023-04-05,11343,Sell food packaged/labelled contravening Food Standards Code - Corporation,"Sale of food labelled contravening Food Standards Code - fail to declare alcohol content, approx. number of standard drinks, pregnancy warning - previous warning given",STAR ANISE ORGANIC WHOLEFOODS (AUST) PTY LTD,,,880,NSW Food Authority,2023-07-31,2023-08-29,2024-06-26 23:16:48,2024-07-30
2023-08-22,3120323059,BLACKTOWN,DONUT KING BLACKTOWN,BLACKTOWN,17 PATRICK STREET,2148,2023-05-15,11338,Fail to comply with Food Standards Code - Individual,"Fail to maintain at or near each hand washing facility a supply of - warm running water, soap and single use towels",,FAMING,HUANG,440,Blacktown City Council,2023-05-18,2023-08-22,2024-06-26 23:16:48,2024-07-30
2023-08-22,3120322985,BLACKTOWN,SUPER MALATANG,BLACKTOWN,17 PATRICK STREET,2148,2023-04-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,SUPER MALATANG PTY LTD,,,880,Blacktown City Council,2023-05-14,2023-08-22,2024-06-26 23:16:48,2024-08-06
2023-08-22,3251629087,CAMPBELLTOWN,TOM YANG S ASIAN GROCERY,Campbelltown,"SHOP 9, 226 QUEEN STREET",2560,2023-03-15,11338,Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warning given,,TOM,YANG,440,Campbelltown City Council,2023-03-15,2023-08-22,2024-06-26 23:16:48,2024-08-06
2023-08-22,7682202972,CANTERBURY-BANKSTOWN,NUMBER 1 SUPERMARKET,BANKSTOWN,32 BANKSTOWN CITY PLAZA,2200,2023-05-03,11339,Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to ensure the business only accepts food that is protected from the likelihood of contamination - previous warnings given,D N T CORPORATION PTY LTD,,,880,Canterbury Bankstown Council,2023-05-11,2023-08-22,2024-06-26 23:16:48,2024-08-06
2023-08-22,3226065994,WAVERLEY,PAPA ROMA PIZZERIA,BONDI BEACH,"SHOP 1, 148 CURLEWIS STREET",2026,2023-05-10,11338,Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination,,MUHANED,SHAMON,440,Waverley Council,2023-05-29,2023-08-22,2024-06-26 23:16:48,2024-07-30
2023-08-22,3226065985,WAVERLEY,PAPA ROMA PIZZERIA,BONDI BEACH,"SHOP 1, 148 CURLEWIS STREET",2026,2023-05-29,73085,Not appoint food safety supervisor for premises - Individual,Fail to ensure that at least one food safety supervisor has been appointed for the premises,,MUHANED,SHAMON,330,Waverley Council,2023-05-29,2023-08-22,2024-06-26 23:16:48,2024-07-30
2023-08-22,3244612260,WILLOUGHBY,NOODLE WARRIOR AND DUMPLING CO.,CHATSWOOD,3/1 ANDERSON STREET,2067,2023-04-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,TWM HOSPITALITY GROUP CHATSWOOD 2 PTY LTD,,,880,Willoughby City Council,2023-05-09,2023-08-22,2024-06-26 23:16:48,2024-08-06
2023-08-22,3244612279,WILLOUGHBY,Q5 ESPRESSO,CHATSWOOD,"KIOSK 506, 28 VICTOR STREET",2067,2023-04-03,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,S AND T DREAMLANDS PTY LTD,,,880,Willoughby City Council,2023-05-09,2023-08-22,2024-06-26 23:16:48,2024-08-06
2023-08-22,3244612288,WILLOUGHBY,Q5 ESPRESSO,CHATSWOOD,"KIOSK 506, 28 VICTOR STREET",2067,2023-04-03,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,S AND T DREAMLANDS PTY LTD,,,880,Willoughby City Council,2023-05-09,2023-08-22,2024-06-26 23:16:48,2024-08-06
2023-08-15,3245836633,BAYSIDE,TENG DA CHINESE FOOD,ROCKDALE,"SHOP 9, 2-4 KING STREET",2216,2023-06-14,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,TENG DA CHINESE FOOD PTY LTD,,,880,Bayside Council,2023-06-20,2023-08-15,2024-06-26 23:16:48,2024-07-24
2023-08-15,3120322619,BLACKTOWN,,BLACKTOWN,1 BOYS AVENUE,2148,2023-04-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,P R RASOI PTY LTD,,,880,Blacktown City Council,2023-04-25,2023-08-15,2024-06-26 23:16:48,2024-07-09
2023-08-15,3120322628,BLACKTOWN,,BLACKTOWN,1 BOYS AVENUE,2148,2023-04-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,P R RASOI PTY LTD,,,880,Blacktown City Council,2023-04-25,2023-08-15,2024-06-26 23:16:48,2024-07-09
2023-08-15,3120322747,BLACKTOWN,,SEVEN HILLS,1/109 BEST ROAD,2147,2023-04-20,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,AAM FUTURE HOLDINGS PTY LTD,,,880,Blacktown City Council,2023-04-25,2023-08-15,2024-06-26 23:16:48,2024-07-09
2023-08-15,3120322756,BLACKTOWN,,SEVEN HILLS,1/109 BEST ROAD,2147,2023-04-20,11339,Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use",AAM FUTURE HOLDINGS PTY LTD,,,880,Blacktown City Council,2023-04-25,2023-08-15,2024-06-26 23:16:48,2024-07-09
2023-08-15,3120322729,BLACKTOWN,,SEVEN HILLS,61 BOOMERANG PLACE,2147,2023-04-20,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,MAYURAN PTY LTD,,,880,Blacktown City Council,2023-04-25,2023-08-15,2024-06-26 23:16:48,2024-07-09
2023-08-15,3120322738,BLACKTOWN,,SEVEN HILLS,61 BOOMERANG PLACE,2147,2023-04-20,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure the design and construction of the food premises is appropriate for the activities for which the premises are used,MAYURAN PTY LTD,,,880,Blacktown City Council,2023-04-25,2023-08-15,2024-06-26 23:16:48,2024-07-09
2023-08-15,7682202799,CANTERBURY-BANKSTOWN,DESI PAIKARI BAZAR HALDON STREET,LAKEMBA,70 HALDON STREET,2195,2023-04-01,11339,Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated",SYDSERVE PTY LTD,,,880,Canterbury Bankstown Council,2023-04-17,2023-08-15,2024-06-26 23:16:48,2024-07-16
2023-08-15,7682202780,CANTERBURY-BANKSTOWN,,LAKEMBA,70 HALDON STREET,2195,2023-03-31,11339,Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated",SYDSERVE PTY LTD,,,880,Canterbury Bankstown Council,2023-04-17,2023-08-15,2024-06-26 23:16:48,2024-07-02
2023-08-15,7682202808,CANTERBURY-BANKSTOWN,,LAKEMBA,70 HALDON STREET,2195,2023-04-13,11339,Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated",SYDSERVE PTY LTD,,,880,Canterbury Bankstown Council,2023-04-17,2023-08-15,2024-06-26 23:16:48,2024-07-02
2023-08-15,3251346414,CITY OF CANADA BAY,MYEONG DONG,NORTH STRATHFIELD,1-11 GEORGE STREET,2137,2023-02-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,HANSIK PTY LTD,,,880,City of Canada Bay Council,2023-05-31,2023-08-15,2024-06-26 23:16:48,2024-07-16
2023-08-15,3251346405,CITY OF CANADA BAY,MYEONG DONG,NORTH STRATHFIELD,1-11 GEORGE STREET,2137,2023-02-13,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warning given,HANSIK PTY LTD,,,880,City of Canada Bay Council,2023-05-31,2023-08-15,2024-06-26 23:16:48,2024-07-16
2023-08-15,3145246639,CITY OF PARRAMATTA,BECCAS BAKERY,DUNDAS,14 STATION STREET,2117,2023-02-14,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,,THI MINH,DANG,440,City of Parramatta Council,2023-06-12,2023-08-15,2024-06-26 23:16:48,2024-07-16
2023-08-15,3241401864,GUNNEDAH,KEBAB AND CURRY HOUSE,GUNNEDAH,215-217 CONADILLY STREET,2380,2023-04-13,11316,Handle food in manner likely to render it unsafe - Individual,"Handle food intended for sale in a manner that will render, or is likely to render, the food unsafe",,MOHD,HANIF,770,Gunnedah Shire Council,2023-05-03,2023-08-15,2024-06-26 23:16:48,2024-07-16
2023-08-15,3218576186,NORTH SYDNEY,MAD TOPPINGS,CROWS NEST,72A WILLOUGHBY ROAD,2065,2023-05-02,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - single use towels - previous warnings given,MTOPPINGS PTY LTD,,,880,North Sydney Council,2023-05-04,2023-08-15,2024-06-26 23:16:48,2024-07-30
2023-08-15,3149208343,TWEED,APEX DINING,CASUARINA,115/9-13 DANIELLA DRIVE,2487,2023-06-17,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,SECOND BITE OF THE APPLE PTY LTD,,,880,Tweed Shire Council,2023-07-14,2024-03-05,2024-06-26 23:16:48,2024-07-24
2023-08-08,3120323104,BLACKTOWN,,BLACKTOWN,82 RESERVOIR ROAD,2148,2023-05-25,11338,Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination,,ZUAN LIAN SU,LI,440,Blacktown City Council,2023-05-30,2023-08-08,2024-06-26 23:16:48,2024-07-09
2023-08-08,3120322893,BLACKTOWN,CHOICE INDIAN FOOD,QUAKERS HILL,6 DOUGLAS ROAD,2763,2023-04-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,SHRIJI INDIAN FOOD AND SWEET PTY LTD,,,880,Blacktown City Council,2023-05-03,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,3120322801,BLACKTOWN,SAVARIYA PURE VEGETARIAN EATERY,QUAKERS HILL,15 RAILWAY ROAD,2763,2023-04-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,SAVARIYA PTY LTD,,,880,Blacktown City Council,2023-04-30,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,3120322884,BLACKTOWN,,QUAKERS HILL,6 DOUGLAS ROAD,2763,2023-04-25,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,SHRIJI INDIAN FOOD AND SWEET PTY LTD,,,880,Blacktown City Council,2023-05-03,2023-08-08,2024-06-26 23:16:48,2024-07-09
2023-08-08,3181150208,BLUE MOUNTAINS,,KATOOMBA,119-129 KATOOMBA STREET,2780,2023-04-30,11338,Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warnings given,,KWAI,HUNG LEUNG,440,Blue Mountains City Council,2023-05-21,2023-08-08,2024-06-26 23:16:48,2024-07-09
2023-08-08,3181150199,BLUE MOUNTAINS,,KATOOMBA,119-129 KATOOMBA STREET,2780,2023-04-30,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain at or near each hand washing facility a supply of - warm running water - previous warnings given,,KWAI,HUNG LEUNG,440,Blue Mountains City Council,2023-05-21,2023-08-08,2024-06-26 23:16:48,2024-07-09
2023-08-08,3181150217,BLUE MOUNTAINS,,KATOOMBA,119-129 KATOOMBA STREET,2780,2023-04-30,11338,Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,,KWAI,HUNG LEUNG,440,Blue Mountains City Council,2023-05-21,2023-08-08,2024-06-26 23:16:48,2024-07-09
2023-08-08,3251690530,CAMPBELLTOWN,GRILL CHILL (FOOD STALL),Campbelltown,LITHGOW STREET,2560,2023-04-14,11338,Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control,,SALEHIN,SWAPAN,440,Campbelltown City Council,2023-04-30,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,3251690540,CAMPBELLTOWN,GRILL CHILL (FOOD STALL),Campbelltown,LITHGOW STREET,2560,2023-04-14,11338,Fail to comply with Food Standards Code - Individual,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated",,SALEHIN,SWAPAN,440,Campbelltown City Council,2023-04-30,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,3251690559,CAMPBELLTOWN,RASHAY S CAMPBELLTOWN,Campbelltown,39 QUEEN STREET,2560,2023-04-30,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,FORTUNATE TRADERS PTY LTD,,,880,Campbelltown City Council,2023-05-01,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,7682202990,CANTERBURY-BANKSTOWN,DAMEE CHAOWEI RESTAURANT,CAMPSIE,"SHOP 1, 234 BEAMISH STREET",2194,2023-05-14,11339,Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition,DAMEE PTY LTD,,,880,Canterbury Bankstown Council,2023-06-04,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,7682202981,CANTERBURY-BANKSTOWN,DAMEE CHAOWEI RESTAURANT,CAMPSIE,"SHOP 1, 234 BEAMISH STREET",2194,2023-05-14,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water,DAMEE PTY LTD,,,880,Canterbury Bankstown Council,2023-06-04,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,3182961843,LIVERPOOL,CAMS KEBABS,LIVERPOOL,72 HOXTON PARK ROAD,2170,2023-04-23,23085,Not appoint food safety supervisor for premises - Corporation,Fail to ensure that at least one food safety supervisor has been appointed for the premises,ZARA PETROLEUM PTY LTD,,,660,Liverpool City Council,2023-05-01,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,3182961834,LIVERPOOL,CAMS KEBABS,LIVERPOOL,72 HOXTON PARK ROAD,2170,2023-04-23,11339,Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,ZARA PETROLEUM PTY LTD,,,880,Liverpool City Council,2023-05-01,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,3182961825,LIVERPOOL,CAMS KEBABS,LIVERPOOL,72 HOXTON PARK ROAD,2170,2023-04-23,11339,Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,ZARA PETROLEUM PTY LTD,,,880,Liverpool City Council,2023-05-01,2023-08-08,2024-06-26 23:16:48,2024-07-16
2023-08-08,3182961852,LIVERPOOL,GONG CHA,WARWICK FARM,10 ORANGE GROVE ROAD,2170,2023-04-30,23085,Not appoint food safety supervisor for premises - Corporation,Fail to ensure that at least one food safety supervisor has been appointed for the premises,LE ROSE TN PTY LTD,,,660,Liverpool City Council,2023-05-01,2023-08-08,2024-06-26 23:16:48,2024-07-16
